Date,Close,Volume
2023-06-23,77.4881,9342315.0
2023-06-26,77.2496,4371858.0
2023-06-27,75.5955,6493562.0
2023-06-28,75.834,4539538.0
2023-06-29,76.3495,4182292.0
2023-06-30,77.0034,6084052.0
2023-07-03,77.8112,1913002.0
2023-07-05,75.8802,4716306.0
2023-07-06,74.0953,6137035.0
2023-07-07,74.8493,4770126.0
2023-07-10,74.7723,4506408.0
2023-07-11,78.4113,7477392.0
2023-07-12,78.142,4345307.0
2023-07-13,79.1345,2980552.0
2023-07-14,78.7037,2650097.0
2023-07-17,78.242,2753312.0
2023-07-18,79.2499,2978877.0
2023-07-19,79.6115,2498324.0
2023-07-20,80.2346,3428095.0
2023-07-21,80.2654,2992392.0
2023-07-24,80.2193,3986746.0
2023-07-25,84.4968,10499564.0
2023-07-26,86.6586,6691620.0
2023-07-27,85.5431,6713746.0
2023-07-28,86.0739,3479762.0
2023-07-31,85.7816,8661312.0
2023-08-01,85.0584,3414819.0
2023-08-02,83.789,3810934.0
2023-08-03,82.4657,3374514.0
2023-08-04,81.1732,3487775.0
2023-08-07,80.9578,3001242.0
2023-08-08,80.1039,3483350.0
2023-08-09,79.7884,2565540.0
2023-08-10,79.9346,2633951.0
2023-08-11,80.4347,1947925.0
2023-08-14,79.5653,3653062.0
2023-08-15,77.8112,4000859.0
2023-08-16,77.5419,3412666.0
2023-08-17,78.319,4071304.0
2023-08-18,78.0925,3150742.0
2023-08-21,77.4522,2754029.0
2023-08-22,76.9213,3097879.0
2023-08-23,77.8114,3904820.0
2023-08-24,76.9135,2272400.0
2023-08-25,77.2648,2617566.0
2023-08-28,81.3018,9135646.0
2023-08-29,82.4341,6270867.0
2023-08-30,81.5595,3915584.0
2023-08-31,83.293,7781296.0
2023-09-01,83.5116,4354038.0
2023-09-05,83.4335,5817583.0
2023-09-06,83.0587,3210423.0
2023-09-07,82.7308,3476652.0
2023-09-08,82.9572,3317824.0
2023-09-11,84.2456,3398314.0
2023-09-12,83.6756,3823134.0
2023-09-13,78.9046,9059820.0
2023-09-14,79.8963,5004184.0
2023-09-15,78.9124,7178631.0
2023-09-18,78.8968,5141006.0
2023-09-19,78.2643,3192483.0
2023-09-20,77.2961,2936300.0
2023-09-21,76.1248,4252856.0
2023-09-22,75.7734,4172724.0
2023-09-25,74.0165,5315263.0
2023-09-26,73.3059,4159927.0
2023-09-27,72.978,3669089.0
2023-09-28,72.8218,4883866.0
2023-09-29,73.1029,3640744.0
2023-10-02,70.4481,9823466.0
2023-10-03,69.3314,6428620.0
2023-10-04,68.7302,7799475.0
2023-10-05,68.5818,5812799.0
2023-10-06,69.0269,5331888.0
2023-10-09,69.5344,2822082.0
2023-10-10,70.776,4435844.0
2023-10-11,70.5808,2536955.0
2023-10-12,69.511,2796128.0
2023-10-13,69.2455,2809284.0
2023-10-16,70.2294,3186862.0
2023-10-17,70.7057,2535759.0
2023-10-18,69.0269,3214130.0
2023-10-19,67.9806,3667295.0
2023-10-20,67.5823,3056258.0
2023-10-23,66.8405,4158014.0
2023-10-24,70.37,7675928.0
2023-10-25,69.7999,4618593.0
2023-10-26,69.2221,4623975.0
2023-10-27,68.3398,3962109.0
2023-10-30,69.9014,3161626.0
2023-10-31,71.0181,5555659.0
2023-11-01,70.7135,4181934.0
2023-11-02,72.08,3144404.0
2023-11-03,73.2903,3266396.0
2023-11-06,73.0248,2578217.0
2023-11-07,72.7359,2636223.0
2023-11-08,72.0878,4142466.0
2023-11-09,71.6037,2540543.0
2023-11-10,72.4704,2864420.0
2023-11-13,72.3767,2551307.0
2023-11-14,74.1571,3972394.0
2023-11-15,75.6016,4533079.0
2023-11-16,75.911,3661913.0
2023-11-17,75.6175,9073693.0
2023-11-20,75.332,3986627.0
2023-11-21,74.5468,3239605.0
2023-11-22,75.6413,2863463.0
2023-11-24,76.1013,1267640.0
2023-11-27,76.9896,3939504.0
2023-11-28,78.1317,5184182.0
2023-11-29,78.1,3087594.0
2023-11-30,78.5759,7190950.0
2023-12-01,79.1945,3329425.0
2023-12-04,82.0419,6016119.0
2023-12-05,80.6539,3675786.0
2023-12-06,81.5263,4285029.0
2023-12-07,81.915,2831650.0
2023-12-08,81.9864,4119024.0
2023-12-11,81.8198,4169136.0
2023-12-12,81.3439,5590463.0
2023-12-13,82.6367,7142512.0
2023-12-14,84.8972,6894342.0
2023-12-15,84.8496,13255507.0
2023-12-18,83.9692,3616704.0
2023-12-19,84.2706,3151101.0
2023-12-20,82.2243,3883890.0
2023-12-21,83.7233,2624263.0
2023-12-22,84.3341,2728913.0
2023-12-26,85.7458,3332176.0
2023-12-27,86.2455,2922785.0
2023-12-28,86.999,3360282.0
2023-12-29,86.7055,2887622.0
2024-01-02,87.2449,3321053.0
2024-01-03,85.492,3547575.0
2024-01-04,85.7934,3319976.0
2024-01-05,86.1265,1991579.0
2024-01-08,86.3407,2535042.0
2024-01-09,86.531,2939768.0
2024-01-10,85.8965,2391761.0
2024-01-11,86.3883,3212217.0
2024-01-12,85.7538,3490526.0
2024-01-16,85.3731,3631534.0
2024-01-17,84.1358,3156842.0
2024-01-18,84.4213,2981748.0
2024-01-19,85.4682,3910322.0
2024-01-22,85.6745,5879656.0
2024-01-23,76.2203,32544236.0
2024-01-24,73.9519,11202454.0
2024-01-25,76.1251,7322988.0
2024-01-26,76.133,4449359.0
2024-01-29,76.4424,4544800.0
2024-01-30,75.9427,3827798.0
2024-01-31,74.8323,8260533.0
2024-02-01,76.0696,3943571.0
2024-02-02,75.2447,4440030.0
2024-02-05,73.5474,5354372.0
2024-02-06,74.3643,4453186.0
2024-02-07,74.4278,4521956.0
2024-02-08,73.9202,4741303.0
2024-02-09,73.6822,4388244.0
2024-02-12,75.0544,4893673.0
2024-02-13,73.4919,5496338.0
2024-02-14,73.3015,6024132.0
2024-02-15,74.4868,4559391.0
2024-02-16,73.5757,5345522.0
2024-02-20,74.0353,5174614.0
2024-02-21,73.9466,4061855.0
2024-02-22,74.3659,5083837.0
2024-02-23,74.6481,3774217.0
2024-02-26,74.0353,3914388.0
2024-02-27,74.4223,2736807.0
2024-02-28,73.745,3543030.0
2024-02-29,74.2772,6169446.0
2024-03-01,74.0675,4064128.0
2024-03-04,73.7289,6678703.0
2024-03-05,74.7368,5251636.0
2024-03-06,74.5997,3591349.0
2024-03-07,74.6803,3751613.0
2024-03-08,75.7124,4925846.0
2024-03-11,75.8334,4206571.0
2024-03-12,79.5988,16737302.0
2024-03-13,83.9126,12935338.0
2024-03-14,83.1466,8282539.0
2024-03-15,84.6624,32098966.0
2024-03-18,84.5012,6622491.0
2024-03-19,84.9205,6987869.0
2024-03-20,87.17,8390299.0
2024-03-21,86.9765,7886663.0
2024-03-22,86.0977,5321243.0
2024-03-25,84.5334,6680019.0
2024-03-26,82.7515,7279693.0
2024-03-27,84.3318,4641676.0
2024-03-28,85.5252,5245776.0
2024-04-01,90.6678,13004800.0
2024-04-02,89.5298,8912000.0
2024-04-03,89.8673,6060200.0
2024-04-04,87.3118,5864200.0
2024-04-05,87.7844,3514000.0
2024-04-08,88.6523,3706700.0
2024-04-09,89.308,4236600.0
2024-04-10,89.3273,3494900.0
2024-04-11,89.8577,2993700.0
2024-04-12,88.0544,3590800.0
2024-04-15,88.0447,3674800.0
2024-04-16,87.8037,3037000.0
2024-04-17,87.7169,3421600.0
2024-04-18,88.2183,3069400.0
2024-04-19,88.9802,3588500.0
2024-04-22,89.3177,2992900.0
2024-04-23,89.6841,3729800.0
2024-04-24,88.7391,3813400.0
2024-04-25,88.1508,2954800.0
2024-04-26,88.5558,4520900.0
2024-04-29,88.8741,4905000.0
2024-04-30,93.069,16731900.0
2024-05-01,94.9302,11062600.0
2024-05-02,93.3583,6317100.0
2024-05-03,93.6862,4818500.0
2024-05-06,93.1461,4329500.0
2024-05-07,92.1336,4409000.0
2024-05-08,92.9147,3489900.0
2024-05-09,93.8598,2584200.0
2024-05-10,95.4027,4157900.0
2024-05-13,96.0777,5578700.0
2024-05-14,96.5117,2973100.0
2024-05-15,97.6303,4203300.0
2024-05-16,101.1213,8384500.0
2024-05-17,101.507,5396500.0
2024-05-20,101.4588,3962700.0
2024-05-21,99.4626,4603000.0
2024-05-22,97.8714,3807800.0
2024-05-23,96.6285,3845500.0
2024-05-24,96.7838,2602000.0
2024-05-28,95.8225,4360900.0
2024-05-29,94.7349,4826600.0
2024-05-30,95.3564,4520300.0
2024-05-31,97.2402,21754400.0
2024-06-03,96.8712,4508100.0
2024-06-04,95.7545,4988100.0
2024-06-05,96.1915,3115400.0
2024-06-06,95.3758,2510000.0
2024-06-07,97.9394,5636700.0
2024-06-10,97.7452,3506200.0
2024-06-11,98.3861,2831500.0
2024-06-12,98.2793,3704600.0
2024-06-13,98.5997,5034700.0
2024-06-14,97.9782,2685000.0
2024-06-17,97.6189,3490000.0
2024-06-18,97.852,3446200.0
2024-06-20,98.7162,3476600.0
2024-06-21,99.4251,7865800.0
2024-06-24,100.0077,2948000.0
2024-06-25,99.0949,5115700.0
2024-06-26,98.5123,2356100.0
2024-06-27,100.1825,4338300.0
2024-06-28,99.2309,6196500.0
2024-07-01,97.6966,2705600.0
2024-07-02,98.6774,2291300.0
2024-07-03,98.6774,1230800.0
2024-07-05,98.3861,3059600.0
2024-07-08,98.1724,2338700.0
2024-07-09,96.8033,2809300.0
2024-07-10,98.7259,4519500.0
2024-07-11,100.2408,4581100.0
2024-07-12,101.0273,3381000.0
2024-07-15,99.7455,3316600.0
2024-07-16,100.3184,3609000.0
2024-07-17,101.6099,3567900.0
2024-07-18,101.0079,3023800.0
2024-07-19,100.9108,2884900.0
2024-07-22,101.9304,2686600.0
2024-07-23,101.6973,2172600.0
2024-07-24,100.2602,3252000.0
2024-07-25,100.3961,4598100.0
2024-07-26,123.4778,32748900.0
2024-07-29,121.5357,10816700.0
2024-07-30,123.0797,6746500.0
2024-07-31,123.8565,6889900.0
2024-08-01,122.8078,5563700.0
2024-08-02,121.6134,4021400.0
2024-08-05,121.0017,6669700.0
2024-08-06,121.2736,4334300.0
2024-08-07,119.2732,3410100.0
2024-08-08,121.5066,2932900.0
2024-08-09,120.5744,3247700.0
2024-08-12,119.7879,2585800.0
2024-08-13,121.7202,3056600.0
2024-08-14,122.5165,3252800.0
2024-08-15,123.4778,3359900.0
2024-08-16,123.371,3812600.0
2024-08-19,123.4001,2243600.0
2024-08-20,124.0022,2792900.0
2024-08-21,125.4879,3664600.0
2024-08-22,124.8761,2300400.0
2024-08-23,126.7697,2618800.0
2024-08-26,128.7222,3915800.0
2024-08-27,128.2829,2878500.0
2024-08-28,128.4879,3274000.0
2024-08-29,129.7571,2992600.0
2024-08-30,131.4948,6092800.0
2024-09-03,127.7459,4024100.0
2024-09-04,129.0151,3300700.0
2024-09-05,128.2829,2726000.0
2024-09-06,125.5493,3562200.0
2024-09-09,125.4126,3616300.0
2024-09-10,127.004,2732500.0
2024-09-11,127.1406,3283800.0
2024-09-12,128.8979,3978800.0
2024-09-13,130.0207,2670100.0
2024-09-16,131.4167,3069300.0
2024-09-17,130.4014,3969000.0
2024-09-18,130.1964,2960900.0
2024-09-19,130.665,2691500.0
2024-09-20,131.573,11579600.0
2024-09-23,132.4223,2638400.0
2024-09-24,133.9648,3145300.0
2024-09-25,133.3595,3579900.0
2024-09-26,136.1322,4111100.0
2024-09-27,134.0429,2956100.0
2024-09-30,133.4572,3814000.0
2024-10-01,133.8086,3050500.0
2024-10-02,132.2173,2624900.0
2024-10-03,131.5827,2504900.0
2024-10-04,132.0611,2387300.0
2024-10-07,131.6511,2254200.0
2024-10-08,131.4948,2882100.0
2024-10-09,131.8073,2671400.0
2024-10-10,130.294,3060100.0
2024-10-11,131.5534,3103600.0
2024-10-14,132.5394,2207900.0
2024-10-15,132.5102,2465800.0
2024-10-16,133.1155,2021100.0
2024-10-17,132.4614,2328500.0
2024-10-18,131.9342,2791400.0
2024-10-21,131.6413,5940600.0
2024-10-22,128.605,13082300.0
2024-10-23,124.8757,8116200.0
2024-10-24,123.4698,5084900.0
2024-10-25,121.7906,3774600.0
2024-10-28,127.1992,5239200.0
2024-10-29,126.2034,2820400.0
2024-10-30,124.534,2737200.0
2024-10-31,125.4224,3408800.0
2024-11-01,124.202,3068700.0
2024-11-04,122.8645,3642900.0
2024-11-05,123.5186,3943800.0
2024-11-06,130.7431,4803200.0
2024-11-07,129.9133,3906400.0
2024-11-08,131.1532,3465700.0
2024-11-11,129.8449,3791300.0
2024-11-12,127.2578,3144600.0
2024-11-13,128.3317,2675500.0
2024-11-14,129.1811,2283900.0
2024-11-15,127.385,1928800.0
2024-11-18,127.7579,2433000.0
2024-11-19,125.8146,2600500.0
2024-11-20,125.4711,1700600.0
2024-11-21,124.9607,2544800.0
2024-11-22,126.0404,3052400.0
2024-11-25,127.9051,5074700.0
2024-11-26,130.4864,3080300.0
2024-11-27,130.0251,2579600.0
2024-11-29,131.0557,1618300.0
2024-12-02,130.4275,3001900.0
2024-12-03,128.7198,2378400.0
2024-12-04,128.0327,2503400.0
2024-12-05,130.8594,4171800.0
2024-12-06,130.6434,1912300.0
2024-12-09,129.0535,3442400.0
2024-12-10,127.3653,3225700.0
2024-12-11,127.3653,4089500.0
2024-12-12,127.3457,2915300.0
2024-12-13,127.5126,2382000.0
2024-12-16,127.0709,3097800.0
2024-12-17,125.6772,2693200.0
2024-12-18,123.2039,3748900.0
2024-12-19,124.7743,3038100.0
2024-12-20,126.8844,8351300.0
2024-12-23,126.59,2067400.0
2024-12-24,127.9444,803200.0
2024-12-26,128.7492,1484900.0
2024-12-27,127.7677,1842600.0
2024-12-30,126.7372,2154000.0
2024-12-31,126.6979,2220300.0
2025-01-02,127.2966,3248900.0
2025-01-03,127.4635,2273700.0
2025-01-06,127.8757,3067000.0
2025-01-07,130.3098,3414500.0
2025-01-08,132.0371,4676000.0
2025-01-10,128.7787,4661700.0
2025-01-13,132.1059,4207200.0
2025-01-14,134.6675,4629000.0
2025-01-15,135.2269,4114300.0
2025-01-16,136.601,4122700.0
2025-01-17,138.4167,5724500.0
2025-01-21,144.1681,11368500.0
2025-01-22,146.3568,7077700.0
2025-01-23,146.8573,4439100.0
2025-01-24,146.661,4858400.0
2025-01-27,148.7123,4929600.0
2025-01-28,148.5945,4286800.0
2025-01-29,148.7319,3996100.0
2025-01-30,151.5389,3962300.0
2025-01-31,149.3797,4164200.0
2025-02-03,147.2597,3556300.0
2025-02-04,148.8693,3110400.0
2025-02-05,149.6251,2841400.0
2025-02-06,149.4975,2760200.0
2025-02-07,147.0929,3356600.0
2025-02-10,146.9162,3531400.0
2025-02-11,147.2892,2187700.0
2025-02-12,146.1114,2102900.0
2025-02-13,145.9642,2047000.0
2025-02-14,146.5856,2388300.0
2025-02-18,146.9505,2601400.0
2025-02-19,148.144,3216900.0
2025-02-20,147.0393,2231500.0
2025-02-21,142.9954,4278500.0
2025-02-24,143.4886,3447500.0
2025-02-25,144.534,4358800.0
2025-02-26,145.4118,5783400.0
2025-02-27,148.4596,6576000.0
2025-02-28,152.9966,8323100.0
2025-03-03,151.3199,5672700.0
2025-03-04,143.8634,6787400.0
2025-03-05,145.5894,3909700.0
2025-03-06,144.9286,4492400.0
2025-03-07,144.2973,5891100.0
2025-03-10,145.5993,4966500.0
2025-03-11,145.5204,5818300.0
2025-03-12,148.1834,4196600.0
2025-03-13,144.1001,3295000.0
2025-03-14,148.3511,4094400.0
2025-03-17,151.1127,4562100.0
2025-03-18,148.8541,3038500.0
2025-03-19,151.1127,2344100.0
2025-03-20,149.1993,2579000.0
2025-03-21,148.3018,5538500.0
2025-03-24,151.0536,3207800.0
2025-03-25,151.3988,4118900.0
2025-03-26,150.59,3836700.0
2025-03-27,146.4081,2825300.0
2025-03-28,142.8573,2581500.0
2025-03-31,144.8497,4508600.0
2025-04-01,145.6486,3641300.0
2025-04-02,145.7373,4411100.0
2025-04-03,137.8271,6712300.0
2025-04-04,125.1728,9609100.0
2025-04-07,126.7903,7174700.0
2025-04-08,125.4193,5496800.0
2025-04-09,136.4266,6428100.0
2025-04-10,131.1498,4757100.0
2025-04-11,134.089,3337600.0
2025-04-14,134.1482,3815800.0
2025-04-15,133.4084,2541700.0
2025-04-16,128.6742,5635500.0
2025-04-17,128.4276,4952000.0
2025-04-21,124.364,5971800.0
2025-04-22,134.4638,7943800.0
2025-04-23,134.1975,4655800.0
2025-04-24,136.9789,2921100.0
2025-04-25,135.4403,2141300.0
2025-04-28,136.0419,2499900.0
2025-04-29,136.4857,1917200.0
2025-04-30,137.0085,3062800.0
2025-05-01,136.0123,2236300.0
2025-05-02,140.1351,2734200.0
2025-05-05,138.8726,2623500.0
2025-05-06,136.1307,2850000.0
2025-05-07,136.7422,2555400.0
2025-05-08,139.1882,2899500.0
2025-05-09,140.648,2634100.0
2025-05-12,148.2722,4974800.0
2025-05-13,148.6766,3455700.0
2025-05-14,145.8557,3778700.0
2025-05-15,146.7039,4472100.0
2025-05-16,151.0141,4204500.0
2025-05-19,152.03,2613600.0
2025-05-20,152.0399,2529700.0
2025-05-21,147.3549,2661800.0
2025-05-22,147.7297,2862800.0
2025-05-23,146.3124,2369800.0
2025-05-27,148.1658,3155300.0
2025-05-28,147.3432,2297500.0
2025-05-29,148.3046,2621400.0
2025-05-30,147.0359,5339800.0
2025-06-02,145.1032,2825700.0
2025-06-03,146.8179,2343300.0
2025-06-04,145.5095,2346900.0
2025-06-05,144.9644,3568300.0
2025-06-06,144.2111,2297100.0
2025-06-09,142.9524,3401900.0
2025-06-10,143.775,3129200.0
2025-06-11,145.8763,2904400.0
2025-06-12,143.4876,2069700.0
2025-06-13,141.0593,2450400.0
2025-06-16,143.785,1681300.0
2025-06-17,140.9503,1739900.0
2025-06-18,141.2476,2629100.0
2025-06-20,142.7542,5566700.0
2025-06-23,146.2925,2904700.0
2025-06-24,148.5424,2700500.0
2025-06-25,146.4412,2378000.0
2025-06-26,149.4245,2740100.0
2025-06-27,150.6734,3938200.0
2025-06-30,150.8914,2302800.0
2025-07-01,152.4475,3781900.0
2025-07-02,152.6061,2864700.0
2025-07-03,151.5852,3182900.0
2025-07-07,150.495,3877000.0
2025-07-08,152.3782,3252200.0
2025-07-09,154.5983,2855900.0
2025-07-10,155.9265,4043400.0
2025-07-11,154.4595,2401300.0
2025-07-14,156.5112,2961300.0
2025-07-15,155.2029,3058900.0
2025-07-16,156.1643,3194600.0
2025-07-17,157.6312,5024200.0
2025-07-18,151.8727,11701900.0
2025-07-21,151.4663,5194000.0
2025-07-22,149.8607,4927800.0
2025-07-23,149.484,4976700.0
2025-07-24,147.9775,4860900.0
2025-07-25,149.93,2818000.0
2025-07-28,150.7031,3970300.0
2025-07-29,150.4454,3918100.0
2025-07-30,145.3212,3529500.0
2025-07-31,147.8982,4390400.0
2025-08-01,143.1308,4074400.0
2025-08-04,146.5601,3641300.0
2025-08-05,148.7605,3743900.0
2025-08-06,149.484,2636900.0
2025-08-07,150.3959,2293900.0
2025-08-08,151.942,2376400.0
2025-08-11,153.9342,3354500.0
2025-08-12,156.4518,2748200.0
2025-08-13,158.7809,3132000.0
2025-08-14,155.2624,6344900.0
2025-08-15,151.0401,3921100.0
2025-08-18,151.5059,2585500.0
2025-08-19,152.9728,2146200.0
2025-08-20,153.3792,3258200.0
2025-08-21,153.0125,2236900.0
2025-08-22,157.314,1958200.0
2025-08-25,155.1832,1606300.0
2025-08-26,155.9001,2960600.0
2025-08-27,155.8603,2155000.0
2025-08-28,156.8859,2982200.0
2025-08-29,154.8646,3279100.0
2025-09-02,153.61,2745100.0
2025-09-03,151.3497,3964400.0
2025-09-04,154.8546,2741200.0
2025-09-05,154.6355,2053300.0
2025-09-08,153.3411,2715500.0
2025-09-09,152.425,1669200.0
2025-09-10,152.9129,2811600.0
2025-09-11,158.7877,3663900.0
2025-09-12,157.1945,2865100.0
2025-09-15,155.9897,3219500.0
2025-09-16,155.8304,2208600.0
2025-09-17,154.4961,2757300.0
2025-09-18,154.7351,1795000.0
2025-09-19,155.93,6507100.0
2025-09-22,153.2017,2484800.0
2025-09-23,155.6213,2254000.0
2025-09-24,153.9385,1739300.0
2025-09-25,152.3753,2949300.0
2025-09-26,152.1562,2104000.0
2025-09-29,153.4208,2043400.0
2025-09-30,154.5161,2177100.0
2025-10-01,155.3326,2297900.0
2025-10-02,158.1206,2167500.0
2025-10-03,157.9812,3411600.0
2025-10-06,155.2628,2421400.0
2025-10-07,154.6654,1696700.0
2025-10-08,155.3326,2084200.0
2025-10-09,152.2259,2512200.0
2025-10-10,148.1136,3504400.0
2025-10-13,150.4535,2724800.0
2025-10-14,151.8774,2604800.0
2025-10-15,152.8134,2381500.0
2025-10-16,150.7622,4279200.0
2025-10-17,151.9869,4494000.0
2025-10-20,154.1178,4230400.0
2025-10-21,165.927,7302200.0
2025-10-22,166.5145,5275800.0
2025-10-23,170.8658,4779100.0
2025-10-24,167.7791,3612300.0
2025-10-27,167.6795,2922300.0
2025-10-28,166.1162,2448100.0
2025-10-29,163.9256,3163400.0
2025-10-30,165.7378,2143700.0
2025-10-31,165.7876,2096600.0
2025-11-03,161.4961,3141200.0
2025-11-04,159.9029,3520900.0
2025-11-05,163.617,2656200.0
2025-11-06,163.149,5193100.0
2025-11-07,164.1347,2506400.0
2025-11-10,166.9526,2754900.0
2025-11-11,167.9483,2365800.0
2025-11-12,170.348,2694300.0
2025-11-13,169.89,3878900.0
2025-11-14,167.58,2748800.0
2025-11-17,165.39,2908400.0
2025-11-18,165.79,2325700.0
2025-11-19,166.58,2219100.0
2025-11-20,164.61,3303500.0
2025-11-21,168.09,3183500.0
2025-11-24,169.56,7138100.0
2025-11-25,171.54,2605800.0
2025-11-26,170.8,2031600.0
